id_movimiento,id_efectivo,id_unidad_destino,id_rango,id_tipo,fecha_movimiento,antiguedad_anios,salario_mensual,observaciones
1040,1051,32,7,3,08-22-2022,18 años,"Bs.- 5,356.67",
1041,977,22,7,1,29/01/2022,0 años,BS 4161,N/A
1042,505,46,4,1,11-24-2025,0 a.,"Bs.- 3,048.88",servicio premilitar completado
1043,451,28,1,2,2021-05-07,23 años,2357.96,  Cumplimiento del servicio militar  
1044,607,14,2,3,30/09/2021,cinco,2526,Ascenso aniversario patrio 6 agosto
1045,476,10,3,5,06/06/2022,12 años,2975,S/N
1046,833,16,6,1,17-12-2024,  0 años  ,"4,646.79","Alta por
convocatoria anual"
1047,135,13,2,1,2023/05/09,0 años,"Bs. 2,343.81",S/N
1048,1175,47,5,5,11-20-2021,21,"Bs.3,640.18",Licencia anual ordinaria
1049,51,48,1,1,02-23-2024,0 años,"2,298.1",Incorporación servicio militar obligatorio
1050,389,6,5,3,02/08/2022,15 años,3533,  Ascenso por méritos — evaluación superior  
1051,84,49,11,1,12-11-2024,0 años,BS 8114,Incorporación servicio militar obligatorio
1052,1054,19,1,4,02-28-2023,  25 años  ,1921.30,Traslado disciplinario
1053,480,45,1,4,03-01-2025,"9,0 años","Bs. 2,060.34",Rotación semestral — destino UD-45
1054,176,38,4,2,31/03/2023,2 años,3243,Sin obs.
1055,301,5,3,6,15-09-2021,9 años,"Bs. 2,848.16",S/N
1056,4,21,1,4,20241110,cuatro años,2137,Rotación periódica anual
1057,944,36,14,3,16/10/2022,18,"Bs. 14,517.73",Promoción regular — escalafonamiento
1058,1110,32,4,3,20240901,"5,0 años",3117,Promoción — Resolución Ministerial 481
1059,347,42,2,1,2024/06/07,0 a.,2257,"Alta por
convocatoria anual"
1060,209,40,7,2,27/05/2021,24 años,"Bs.5,398.62",Sin obs.
1061,1182,10,8,1,17-01-2022,0 años,"Bs 5.156,67",Alta por reclutamiento directo
1062,324,27,1,4,12-05-2025,15 años,"Bs.2,116.71",Rotación semestral — destino UD-27
1063,990,17,13,4,03-13-2022,  2 años  ,"Bs 9.459,85",Asignación temporal zona operaciones
1064,453,20,1,2,10/05/2021,7,2420,"Baja por
inaptitud física"
1065,20,28,5,1,2025-06-26,0 a.,BS 3425,Alta por convocatoria 2025
1066,958,43,11,3,2025-09-09,ocho años,8142,"ASCENSO SEGÚN
NORMATIVA VIGENTE"
1067,274,10,2,4,2021/07/05,11 a.,"Bs. 2,699.99","Rotación por
necesidad institucional"
1068,200,9,3,3,08-13-2025,5 años,"2,920.14 Bs",Ref: Ascenso por antigüedad y méritos
1069,138,5,4,1,10-14-2023,0,"Bs.- 3,234.56",Alta por convocatoria 2023
1070,1068,12,1,4,2024/11/22,6 años,"2,373.4",Traslado por reorganización de unidades
1071,816,44,8,2,2022/10/18,VEINTIDÓS,BS 4569,Licenciamiento ordinario
1072,396,38,1,4,30/04/2023,  11 años  ,"2,186.32 Bs","Rotación por
necesidad institucional"
1073,537,1,5,1,13-12-2023,0 años,"Bs 4.242,52",Sin observaciones
1074,134,8,8,6,25-09-2025,22 años,"Bs. 5,248.93",Retorno al servicio activo
1075,674,36,2,4,2025/12/12,21 años,2775,Rotación semestral — destino UD-36
1076,895,22,1,1,2022/09/19,aprox. 0,BS 2143,Ref: 
1077,482,24,6,4,2023/10/30,aprox. 18,"Bs. 4,613.83","Cambio de destino
por requerimiento operacional"
1078,237,6,1,1,2023-02-18,  0 años  ,2156.16,Alta por convocatoria 2023
1079,766,49,7,2,2021/03/16,20 a.,"Bs 4.809,93",cumplimiento tiempo de servicio
1080,677,43,6,3,08-02-2022,2.5,4412.65,
1081,739,13,2,2,04-29-2024,6.5 años,"Bs.2,235.81",
1082,310,46,17,3,20220817,12.5 años,"Bs.- 25,505.63",Promoción — Resolución Ministerial 861
1083,1124,46,2,6,07-29-2023,aprox. 7,BS 2754,
1084,640,48,6,3,27/08/2024,aprox. 15,"Bs 3.946,48",Ascenso por antigüedad y méritos
1085,399,43,4,3,08-14-2022,  18 años  ,"Bs.3,415.92",promoción — curso de comando aprobado
1086,235,48,8,2,2024-12-20,siete,5628,Ref: Baja voluntaria solicitada
1087,1193,27,4,5,07/10/2022,veintitrés,"Bs 3.089,88",Permiso por matrimonio
1088,964,2,17,3,26-08-2023,"3,0 años","26,270.62 Bs",
1089,1142,29,4,4,03-31-2021,15 años,"3,760.91 Bs","Rotación por
necesidad institucional"
1090,239,18,1,4,2022/09/14,25 años,"2,050.86 Bs",
1091,570,21,11,1,01-22-2023,0 años,"Bs 7.522,07","Alta por
convocatoria anual"
1092,335,27,2,2,12/09/2021,5 años,"Bs.- 2,748.86",Licenciamiento ordinario
1093,426,3,4,1,01-13-2023,aprox. 0,3561.51,"Alta por
convocatoria anual"
1094,309,22,3,4,13/01/2025,3 años,2861,Traslado disciplinario
1095,672,14,1,4,2023/07/21,13 años,2245.61,Cambio destino — solicitud personal
1096,523,50,7,1,2023-10-16,cero años,4287,Incorporación clase 2023
1097,1042,1,4,6,04-30-2023,NUEVE,"Bs. 3,269.81",Retorno al servicio activo
1098,934,15,3,3,08-02-2023,aprox. 18,"Bs.- 2,561.59",Ascenso por antigüedad y méritos
1099,625,17,1,5,2022-09-08,2 a.,1926.12,Licencia—trámites personales
1100,235,11,4,3,06-29-2023,3,"Bs.- 3,494.67","ASCENSO SEGÚN
NORMATIVA VIGENTE"
1101,305,1,1,4,08-26-2022,seis años,"Bs 2.456,44",asignación temporal zona operaciones
1102,394,50,4,5,27/08/2022,11 años,"Bs. 2,966.54",Permiso por fallecimiento familiar
1103,842,34,4,4,05-16-2022,"18,0 años","3,375.60 Bs",TRASLADO A ZONA DE FRONTERA
1104,847,28,5,4,02/04/2022,once,"3,353.17",Traslado por reorganización de unidades
1105,453,7,4,5,11/01/2022,15.5 años,"3,763.9",Licencia anual ordinaria
1106,558,9,1,1,01-01-2021,cero años,"2,324.27","Alta por
convocatoria anual"
1107,697,35,7,2,03-29-2023,9 a.,"Bs 4.743,77",Baja — sanción disciplinaria
1108,1194,24,1,1,2022/01/22,"0,0 años","Bs. 1,986.60",Alta por convocatoria 2022
1109,1016,8,9,1,15-05-2025,0 años,"6,432.35 Bs",Alta por convocatoria 2025
1110,844,20,2,5,11-29-2022,doce,"Bs. 2,231.93",S/N
1111,1106,50,10,1,2022/11/13,0,BS 6968,Ingreso — proceso regular
1112,228,5,5,4,29/07/2022,"19,0 años",3572,"Rotación por
necesidad institucional"
1113,977,8,10,4,07-21-2022,6 años,7247,Rotación periódica anual
1114,1153,40,2,3,08-05-2021,10,"2,318.53 Bs",S/N
1115,864,14,3,6,2025/03/14,catorce años,"3,448.22 Bs",
1116,379,24,1,4,08-08-2023,once años,2345,traslado a zona de frontera
1117,1135,49,7,3,11/08/2025,aprox. 7,5432,Ascenso — antigüedad cumplida
1118,11,9,1,4,15/08/2022,aprox. 23,"Bs.2,420.30",TRASLADO — ORDEN DE COMANDO
1119,244,6,9,3,08-15-2025,4 años,BS 5967,Promoción — curso de comando aprobado
1120,192,3,5,6,2024/03/17,20,"Bs 3.844,31",Reincorporación post licencia médica
1121,534,39,10,4,2025/06/18,nueve años,"6,767.13",Traslado a zona de frontera
1122,1030,18,2,4,2025/08/09,diecisiete,"Bs. 2,205.05",Cambio destino — solicitud personal
1123,660,42,6,1,02-14-2022,"0,0 años","Bs. 3,738.60",Alta por reclutamiento directo
1124,849,30,3,4,12-13-2025,5 a.,2554,Traslado por necesidad del servicio
1125,368,38,6,1,22/02/2021,cero años,"Bs. 4,277.79",  N/A  
1126,1069,1,3,5,12-05-2025,dos años,3231,Permiso por fallecimiento familiar
1127,1094,29,2,3,05/03/2021,cuatro,"Bs. 2,265.23",ascenso por méritos — evaluación superior
1128,1123,32,5,3,09-12-2025,3 años,"Bs. 4,259.42",Ascenso por méritos — evaluación superior
1129,856,49,2,4,2022-02-02,22.5 años,"Bs 2.643,62",Rotación periódica anual
1130,1119,35,1,5,06-01-2024,9 años,"Bs. 2,144.96",permiso por estudios — 5 días
1131,341,23,3,2,12/05/2023,"24,0 años","Bs 3.263,60",Licenciamiento ordinario
1132,671,11,6,5,2022/05/12,seis años,"Bs.4,522.65","Licencia médica
autorizada por sanidad"
1133,469,41,1,6,18/10/2025,7 años,2520,REINCORPORACIÓN VOLUNTARIA
1134,936,39,5,4,18/03/2023,aprox. 6,"3,406.7",Cambio destino — solicitud personal
1135,267,38,10,3,23/09/2023,CUATRO,7311.34,"Ascenso post
curso especialización"
1136,597,24,2,4,10-07-2024,nueve,BS 2439,Rotación periódica anual
1137,307,3,6,5,06-08-2021,uno años,"Bs. 4,288.06",
1138,706,25,2,1,01/06/2023,cero años,"Bs. 2,768.38",  Ingreso voluntario al servicio  
1139,693,14,11,1,20240526,cero años,"Bs. 6,578.82",Ingreso voluntario al servicio
1140,1034,37,6,4,2025/06/20,6,"Bs.4,543.37",S/N
1141,487,10,2,4,2021/09/09,  2 años  ,"Bs. 2,667.88",Traslado por reorganización de unidades
1142,436,33,3,4,20250523,"15,0 años",2829.73,
1143,123,28,8,3,29/09/2021,2,5965,Promoción — Resolución Ministerial 942
1144,712,31,1,1,2024-01-14,cero años,"Bs. 2,177.61",Ref: Incorporación por sorteo cuartel
1145,102,36,4,6,2022/09/08,veintitrés,"Bs. 2,933.02",Reincorporación post licencia médica
1146,998,50,7,4,07-11-2023,  1 años  ,5448.81,Traslado por necesidad del servicio
1147,479,26,1,1,16/01/2023,0,"Bs 2.431,57",Alta por convocatoria 2023
1148,408,30,2,6,28/05/2024,siete años,"Bs 2.553,52",Retorno al servicio activo
1149,697,5,8,5,20231007,siete años,"Bs.- 5,979.40",Licencia sin goce de haberes
1150,295,48,5,6,2022-12-12,22 años,"Bs. 3,600.88",reintegro — fin de licencia anual
1151,628,14,3,5,2025-11-22,  7 años  ,"3,034.8",  S/N  
1152,267,47,6,4,10-12-2021,9 años,4312,Rotación semestral — destino UD-47
1153,669,45,11,1,2023-01-03,"0,0 años",7786,"Alta por
convocatoria anual"
1154,353,28,2,5,12/06/2022,6,"Bs.- 2,815.07","Licencia médica
autorizada por sanidad"
1155,491,6,1,5,12-06-2025,19.5,"Bs. 2,078.49",
1156,724,12,5,4,2022/07/29,cinco años,3588,Asignación temporal zona operaciones
1157,12,48,3,3,27/09/2023,5,"Bs.- 3,247.18",Promoción—curso de comando aprobado
1158,686,22,3,6,26-12-2025,uno,"Bs. 2,969.09",reintegro — fin de licencia anual
1159,832,24,5,3,25-08-2024,  8 años  ,3424,Ascenso aniversario patrio 6 agosto
1160,215,25,1,5,09-01-2021,  23 años  ,"2,357.25 Bs",
1161,448,48,7,5,20240404,DIECISIETE,BS 4516,Ref: Permiso especial — nacimiento hijo
1162,396,31,6,1,01-14-2023,aprox. 0,3779,ALTA POR RECLUTAMIENTO DIRECTO
1163,695,15,2,5,20250423,12 años,"Bs.2,854.19",licencia anual ordinaria
1164,288,34,8,3,2023-08-04,aprox. 15,"Bs.4,872.46",Ascenso por antigüedad y méritos
1165,483,44,11,4,2024/02/05,tres años,7640,Traslado — orden de comando
1166,896,10,9,1,20251211,cero años,"Bs 5.387,96",Ingreso — proceso regular
1167,949,47,7,5,24/07/2022,23 años,"Bs.5,304.66",Permiso por estudios — 13 días
1168,873,15,10,2,2025/11/01,trece,"Bs 5.544,33",Baja por motivos de salud
1169,574,48,10,1,01/01/2022,0,7261.90,"Alta por
convocatoria anual"
1170,57,3,1,1,11/02/2022,CERO,"Bs 2.501,50",  Servicio premilitar completado  
1171,504,22,1,1,20230114,0,"Bs.2,130.62",Sin observaciones
1172,660,25,2,4,20250703,4,"Bs 2.143,84",Asignación temporal zona operaciones
1173,445,27,9,3,2022/07/31,10 años,"6,531.44 Bs",ascenso por méritos — evaluación superior
1174,602,49,14,4,05/11/2021,VEINTIUNO,"11,836.73",Rotación periódica anual
1175,921,1,5,3,2025/08/28,aprox. 8,3491,"Ascenso según
normativa vigente"
1176,862,4,4,2,11/12/2022,aprox. 5,3438,Cumplimiento del servicio militar
1177,233,5,14,5,18/07/2024,"2,0 años","Bs. 14,335.27",PERMISO ESPECIAL — NACIMIENTO HIJO
1178,891,3,7,3,06-02-2024,aprox. 12,BS 5164,Ascenso aniversario patrio 6 agosto
1179,241,44,5,6,01/06/2021,aprox. 18,"Bs. 4,274.11",Retorno al servicio — autorizado
1180,53,50,7,5,12-27-2023,cuatro años,4760,"Licencia médica
autorizada por sanidad"
1181,731,22,1,6,2022-11-07,2 años,2192.96,Reincorporación post licencia médica
1182,1072,31,4,5,2022/02/03,tres,"3,831.91 Bs",Permiso por matrimonio
1183,1029,44,2,4,03-28-2022,VEINTIUNO,2603.99,Rotación semestral — destino UD-44
1184,1047,25,8,1,24/02/2025,0 años,BS 5805,Servicio premilitar completado
1185,904,18,14,2,30/07/2022,diecinueve,BS 11351,Cumplimiento del servicio militar
1186,938,44,14,3,20240913,diez,"11,917.73 Bs",Ascenso por méritos — evaluación superior
1187,584,5,2,3,09-08-2022,12 años,"Bs. 2,763.35",promoción por concurso de méritos
1188,407,2,10,1,11/03/2024,0 años,"Bs. 6,390.18",Ref: Reclutamiento zona Potosí
1189,706,24,2,3,2023/08/04,diez,BS 2873,PROMOCIÓN POR CONCURSO DE MÉRITOS
1190,711,33,2,4,2024/05/08,11 años,2200,S/N
1191,712,20,1,6,15-06-2024,23,2470,Retorno al servicio — autorizado
1192,735,14,1,5,03-01-2023,diecinueve,"2,006.92",Licencia por enfermedad — 5 días
1193,776,31,15,3,14/08/2022,2.5,18000,S/N
1194,748,27,9,1,12-03-2025,0 años,"5,720.79",Alta por reclutamiento directo
1195,107,29,6,5,04-03-2023,9,4244.55,Licencia sin goce de haberes
1196,432,30,6,3,2025/08/11,"18,0 años",4705.68,Ascenso por méritos—evaluación superior
1197,609,31,2,3,2022/11/23,aprox. 2,BS 2701,ascenso por méritos — evaluación superior
1198,525,24,7,3,14/03/2025,12,4176.39,  S/N  
1199,55,6,4,6,21/09/2023,cuatro años,"3,597.76",
1200,342,41,1,1,07/01/2022,cero años,1885.80,Incorporación servicio militar obligatorio
1201,534,33,4,1,17-12-2022,cero,"Bs.3,632.46",INGRESO VOLUNTARIO AL SERVICIO
1202,270,5,7,5,05-08-2023,trece,"Bs.4,605.75",
1203,525,28,4,1,2023/02/23,cero,"3,798.47 Bs",Ingreso voluntario al servicio
1204,919,2,1,4,2021-11-12,aprox. 19,BS 2381,Traslado por necesidad del servicio
1205,980,12,6,3,23-08-2025,siete,4260.57,Promoción regular — escalafonamiento
1206,1167,40,1,4,09/08/2022,veintiuno años,"1,905.45 Bs",Cambio destino — solicitud personal
1207,997,36,1,6,28-02-2025,10 años,2271,retorno al servicio activo
1208,642,34,5,1,2023/05/31,aprox. 0,3358,INGRESO VOLUNTARIO AL SERVICIO
1209,392,9,5,4,12/09/2022,VEINTIUNO,"Bs. 3,983.32",Traslado — orden de comando
1210,248,22,11,4,27-07-2021,DOS,"Bs. 8,286.26",Rotación periódica anual
1211,880,15,1,2,04-16-2021,CUATRO,"Bs. 2,308.89",
1212,807,5,5,4,12-11-2021,13 años,3600,Cambio destino — solicitud personal
1213,1079,45,11,1,10/02/2022,"0,0 años",8507,"Alta por
convocatoria anual"
1214,931,3,12,5,14-03-2025,doce años,8346,Permiso por fallecimiento familiar
1215,916,45,1,6,2023/08/02,8 a.,1891,  S/N  
1216,711,33,2,4,2024/05/08,11 años,2200,S/N
1217,1020,25,2,4,20250410,SEIS,"2,357.08",Rotación semestral — destino UD-25
1218,865,37,2,2,02-21-2024,24 a.,"2,861.64",Retiro voluntario — motivos familiares
1219,463,12,10,2,28/07/2023,"12,0 años","Bs 6.016,93",
1220,643,34,13,3,14/09/2024,6.5 años,"Bs. 9,240.67",Promoción — curso de comando aprobado
1221,750,12,2,4,25/07/2022,3,"Bs. 2,726.82",Traslado por reorganización de unidades
1222,971,25,3,2,20220824,9 a.,"3,224.07",Sin obs.
1223,47,1,6,1,2022/02/23,0 años,4193,Ref: Incorporación servicio militar obligatorio
1224,186,18,2,1,2021-06-15,"0,0 años","Bs. 2,759.24",
1225,1067,41,1,6,04-08-2025,"21,0 años","Bs 2.402,72",Reincorporación—apto por sanidad militar
1226,111,34,8,3,13/08/2024,"5,0 años",5649,Ascenso — antigüedad cumplida
1227,215,21,7,4,08-27-2021,22,"Bs 4.703,66",Traslado por reorganización de unidades
1228,667,37,4,1,2023-01-31,cero,"Bs. 3,405.36","Ingreso voluntario
servicio activo"
1229,979,22,7,5,2024/01/29,20.5 años,"5,258.12 Bs",S/N
1230,378,44,4,3,07-27-2023,12 años,"Bs. 3,162.32",Ascenso por antigüedad y méritos
1231,136,4,3,6,03-17-2024,"6,0 años",3267,Reintegro — fin de licencia anual
1232,682,12,4,5,24/06/2022,18 años,3655.02,Licencia sin goce de haberes
1233,263,35,10,4,20220126,"25,5 años","Bs.- 7,161.62",S/N
1234,144,29,10,3,2025/09/14,2,"Bs. 7,469.62",S/N
1235,194,7,1,4,2025-07-06,diez,"1,870.3",Asignación temporal zona operaciones
1236,875,9,2,2,2022/05/22,diecinueve años,"Bs 2.213,98",RETIRO POR EDAD LÍMITE
1237,1190,19,5,2,08-25-2024,aprox. 19,"Bs. 4,002.92",Cumplimiento tiempo de servicio
1238,294,14,2,4,04-01-2023,ocho,"Bs 2.426,28",Traslado disciplinario
1239,53,37,2,1,05/01/2022,  0 años  ,"Bs 2.360,35",Alta por convocatoria 2022
1240,302,16,6,3,2024-02-06,siete,4181,Promoción regular — escalafonamiento
1241,57,20,8,1,26-02-2022,CERO,"Bs.4,486.44",sin observaciones
1242,641,44,6,3,30-08-2022,4 a.,"Bs.- 4,686.10","Ascenso según
normativa vigente"
1243,508,30,1,1,16/09/2024,  0 años  ,1967,Alta por reclutamiento directo
1244,795,41,1,4,25/10/2021,"21,5 años","Bs.- 2,344.42",
1245,182,44,5,1,2025/01/24,  0 años  ,"3,985.6",Ingreso — proceso regular
1246,1127,25,2,1,18/02/2021,CERO,"Bs.2,835.48",Alta por reclutamiento directo
1247,801,27,5,3,20250825,doce años,4181.54,Ascenso — antigüedad cumplida
1248,829,38,8,1,09-11-2022,cero años,"Bs 5.063,00",Reclutamiento zona La Paz
1249,182,35,1,5,24/01/2022,8 a.,"Bs. 2,422.20",S/N
1250,257,31,4,1,2023/02/21,"0,0 años",3434,Incorporación por sorteo cuartel
1251,387,31,1,4,27-04-2023,veinticuatro años,"Bs. 2,435.94",traslado a zona de frontera
1252,908,18,8,4,03-05-2023,16.5 años,BS 5011,Traslado a zona de frontera
1253,162,29,13,4,23-07-2025,VEINTE,"Bs 10.480,37",Traslado por reorganización de unidades
1254,456,25,2,1,2021/12/18,cero años,"2,498.94",INCORPORACIÓN SERVICIO MILITAR OBLIGATORIO
1255,107,1,9,3,2024-08-30,veinte,"Bs.- 6,437.99",Ascenso por méritos—evaluación superior
1256,830,36,11,2,11-30-2023,4 años,6694,"  Baja definitiva
por solicitud  "
1257,241,32,4,4,10-05-2023,25 a.,"Bs. 3,327.78",ROTACIÓN SEMESTRAL — DESTINO UD-32
1258,287,33,4,4,03/07/2021,siete,"Bs.3,163.26",Rotación periódica anual
1259,1127,47,1,1,12-27-2023,0 años,"2,343.01 Bs",N/A
1260,866,24,2,3,2025-08-25,DIECIOCHO,"Bs. 2,346.45",Ascenso por antigüedad y méritos
1261,702,42,4,2,01-19-2022,  7 años  ,3432,Baja por motivos de salud
1262,826,48,3,4,2022/07/01,  2 años  ,2749,"Rotación por
necesidad institucional"
1263,156,47,3,3,15/08/2021,diez años,"Bs 3.335,20","Ascenso post
curso especialización"
1264,156,23,4,1,2024-07-16,0,3225,Ingreso — proceso regular
1265,1068,42,1,2,09-01-2025,4 a.,2039,S/N
1266,830,8,5,6,2021/08/26,  15 años  ,3630,Reincorporación — apto por sanidad militar
1267,1081,5,3,1,2025/02/02,aprox. 0,"Bs 3.335,18",Incorporación por sorteo cuartel
1268,750,13,12,1,03/02/2021,0 a.,"Bs 8.393,96",Incorporación servicio militar obligatorio
1269,1106,20,1,2,13/02/2021,23.5 años,"Bs.- 2,321.01",Cumplimiento del servicio militar
1270,23,9,5,3,08-04-2022,3 años,"3,565.72 Bs",
1271,1080,7,4,1,24/01/2023,"0,0 años",BS 3410,Ingreso voluntario al servicio
1272,209,35,2,3,06/08/2023,8 años,"Bs.- 2,266.04",S/N
1273,831,46,2,2,05-02-2023,doce,2808,"  Baja definitiva
por solicitud  "
1274,963,46,2,1,26/04/2021,CERO,"Bs.2,288.52",
1275,394,13,3,4,06-04-2023,  13 años  ,BS 3152,Asignación temporal zona operaciones
1276,658,12,8,2,11-30-2024,aprox. 13,"Bs. 5,602.16",  Cumplimiento tiempo de servicio  
1277,161,13,10,3,2024/09/10,aprox. 8,"5,723.52 Bs",S/N
1278,585,12,2,5,06-25-2022,  13 años  ,"Bs.- 2,771.75",Permiso por fallecimiento familiar
1279,1129,25,10,6,26/07/2025,cuatro,"Bs.5,716.60","Reincorporación
tras permiso especial"
1280,226,29,5,2,07-07-2021,QUINCE,4354,Baja voluntaria solicitada
1281,353,1,17,5,11-10-2021,  16 años  ,"Bs.- 25,399.28",Ref: Permiso especial — nacimiento hijo
1282,439,50,3,4,26/08/2024,23 a.,3379,Traslado disciplinario
1283,396,31,6,1,01-14-2023,aprox. 0,3779,ALTA POR RECLUTAMIENTO DIRECTO
1284,686,40,3,1,20220603,0 a.,2923.49,
1285,238,3,16,4,2022/07/06,13 a.,22141,CAMBIO DESTINO — SOLICITUD PERSONAL
1286,379,22,3,5,03-07-2021,12.5 años,"Bs.3,336.74",Licencia sin goce de haberes
1287,1152,26,6,1,20250218,0 años,4331.30,Incorporación por sorteo cuartel
1288,542,7,8,1,2025/12/01,CERO,5188.40,Incorporación por sorteo cuartel
1289,519,40,10,1,2022/01/10,0,6922,Alta por reclutamiento directo
1290,529,43,1,4,07-13-2023,4,"Bs.2,456.79",Rotación periódica anual
1291,725,18,5,4,20241219,25 a.,"Bs.- 3,774.53",Traslado a zona de frontera
1292,52,33,2,4,20240731,CUATRO,"Bs. 2,715.27",Traslado a zona de frontera
1293,874,32,1,1,20/03/2025,0,"Bs. 2,310.18",S/N
1294,62,20,1,5,08-20-2025,quince,"2,378.72 Bs",Permiso por matrimonio
1295,540,38,1,1,06/02/2021,0,"Bs.1,917.52",Sin observaciones
1296,8,47,14,1,04-23-2024,0,11899,N/A
1297,250,28,13,6,09/11/2024,"17,0 años","Bs. 9,409.91",Reintegro — fin de licencia anual
1298,1150,3,2,4,09/04/2021,"15,5 años","Bs. 2,482.58",S/N
1299,1134,42,1,4,03-30-2021,4 años,2410.76,Asignación temporal zona operaciones
1300,783,18,5,5,10-04-2023,aprox. 7,"Bs.- 4,064.64",licencia anual ordinaria
1301,909,5,4,3,22/07/2025,20,"Bs.- 3,010.56",Ascenso — antigüedad cumplida
1302,589,12,5,4,04-24-2023,veinticinco años,"Bs.3,998.01",Traslado a zona de frontera
1303,261,30,8,4,03-09-2025,17 a.,"4,771.57 Bs","Cambio de destino
por requerimiento operacional"
1304,943,41,2,3,2021/08/24,diez años,2165,Promoción por concurso de méritos
1305,907,23,2,4,2021/03/14,"16,0 años","Bs.2,849.76",Traslado por necesidad del servicio
1306,1161,46,9,5,2025/06/06,"8,0 años",5808.05,Licencia — trámites personales
1307,659,12,4,5,09/07/2022,veintitrés,"Bs.- 3,635.32",Permiso por fallecimiento familiar
1308,18,47,5,4,12-31-2022,  25 años  ,"Bs 3.586,79",
1309,867,46,1,4,2022/11/12,uno años,"Bs. 2,299.93",  Traslado por reorganización de unidades  
1310,1090,49,4,5,02-01-2025,25,"3,099.41",Permiso por fallecimiento familiar
1311,587,38,14,3,2024/01/10,18 años,11763,Promoción — curso de comando aprobado
1312,556,34,9,3,02-07-2022,cuatro,6391,Ascenso aniversario patrio 6 agosto
1313,357,30,12,6,29/09/2024,20,9225,  Retorno al servicio — autorizado  
1314,596,19,2,4,08-27-2022,21 años,"Bs.2,219.32",Traslado por necesidad del servicio
1315,950,50,2,1,20220718,cero años,2702,N/A
1316,510,22,7,3,12-09-2022,15 a.,BS 4832,Ascenso por méritos — evaluación superior
1317,924,26,1,1,01-28-2023,cero,"Bs 2.147,84",Incorporación por sorteo cuartel
1318,690,3,7,3,01-07-2022,7 años,"4,398.80 Bs",Promoción—curso de comando aprobado
1319,192,23,16,3,15/09/2024,dieciocho,"18,963.34 Bs","ASCENSO POST
CURSO ESPECIALIZACIÓN"
1320,197,36,1,4,07/07/2021,10.5,BS 2372,Traslado — orden de comando
1321,1039,42,2,3,26/08/2024,  8 años  ,"Bs. 2,719.52",Promoción por concurso de méritos
